DETAIL_LAB_PROCEDURE_ID,LAB_PROCEDURE_NAME,ntk_score_lab,n_patients_with_abnormal,abnormal_rate_patients_pos,abnormal_rate_patients_neg
1354,"Valproic Acid (Depakene), Serum",0.0013163420946791554,18636,0.006372021956878501,0.0025854205911233085
1652,"Glucose GTT, Fasting",0.0013082191422812105,18521,0.00290872050251825,0.002612743964824661
404,Hepatitis B Surface Antibody,0.0012883002503140757,18239,0.005342085903457643,0.0025416459714761143
1391,"Blood Gas FIO2, Arterial",0.001284697897511509,18188,0.002037236149623677,0.002576122060806094
1423,Differential Burr Cells,0.0012832852101379532,18168,0.0028181766736460868,0.0025633902269871387
1170,"Microalbumin/Creatinine Ratio, Urine",0.0012801772979161307,18124,0.0019466923207515138,0.0025681110193020323
841,"Bicarbonate HCO3, Whole Blood ISTAT",0.0012581393748886626,17812,0.00342934751853319,0.0025047379588324023
6558,"Calcium Quantitative corrected for albumin, Serum",0.0012269896183017604,17371,0.002014600192405636,0.002459532796059483
1356,Vancomycin Random,0.0012209150625954713,17285,0.0027049968875558824,0.0024385038121113216
1297,Reticulocyte Count Absolute,0.001201773148683792,17014,0.003995246448984212,0.002383427901770898
6800,Glomerular Filtration Rate/1.73 sq M Predicted Among Blacks Creatinine Based Formula (MDRD),0.0011841145565143465,16764,0.002161733914322902,0.0023708391222645154
15420,Clarity Urine Refractometry Automated,0.0011807947411864906,16717,0.003848112727066946,0.0023428004770003
1977,Haptoglobin,0.0011776161945959904,16672,0.0039160205987210685,0.002335504707059101
7160,"Nucleated Red Blood Cell Percent, Blood Manual",0.001177121754015246,16665,0.0008828023315035935,0.0023728418826405306
2068,Differential Acanthocytes,0.001169705145304079,16560,0.0029653103955633526,0.00233149918630707
1390,Blood Gas FIO2 %,0.001161229021062745,16440,0.0025465451870295966,0.0023196256783635503
1312,"Sodium, Whole Blood ISTAT",0.001151128306341822,16297,0.0016976967913530643,0.0023098979851086184
1353,Urobilinogen Urine Strip,0.0011422990102570993,16172,0.0031803519891347404,0.0022732760810900508
6801,Glomerular Filtration Rate/1.73 sq M Predicted Among non-blacks Creatinine Based Formula (MDRD),0.001136506992025521,16090,0.002489955293984494,0.002270271940526028
15393,"Carbon Dioxide CO2, Total Moles/volume Blood Calculation",0.0011284546739962539,15976,0.003010582309999434,0.0022473832505144234
15309,Calcium Ionized Moles/volume Adjusted to pH 7.4 Blood,0.0011165174656897086,15807,0.0022749137004131064,0.00223250560200688
57,"Osmolality, Urine",0.001101472345161341,15594,0.003882066662894007,0.002181721321043633
8923,Bilirubin Total Urine Automated Test Strip,0.0010997064859443963,15569,0.003384075604097108,0.0021844393529825107
1291,"Red Blood Cell Count, CSF",0.0010941263708188515,15490,0.003089808160262577,0.002176857474416167
14,Creatinine Clearance,0.00109002957743554,15432,0.0038367947484579256,0.002159118739657173
1009,Free T3,0.001081624087562884,15313,0.003327485711052006,0.002148532720526806
7889,Transferrin Quantitative Serum or Plasma,0.001080988378244784,15304,0.0031463980533076794,0.002149534100714814
1293,"Red Blood Cell Count, Body Fluid",0.001075125725644528,15221,0.0016750608341350236,0.0021562576534057227
955,"Creatinine, Whole Blood ISTAT",0.0010650250109236052,15078,0.001607152962480901,0.0021366592125832864
899,"Chloride, Urine",0.0010649543765549273,15077,0.003089808160262577,0.0021177760433237123
1025,Glucose CSF Quantitative,0.0010526639964049931,14903,0.004447965593345028,0.002075718075427389
1595,UA Renal Epithelial,0.001022785658454291,14480,0.0017542866843981665,0.0020492530276014715
2464,Aspartate Aminotransferase / SGOT for Hepatitis,0.0010208078961313133,14452,0.010740761699960386,0.0019316623826668529
1554,"Total CO2, Arterial",0.001010495278304357,14306,0.0013015675400373493,0.0020300837497167525
1126,"IgG (Immunoglobulin G), Serum Quantitative",0.0010066810223957568,14252,0.002693678908946862,0.0020047631363914148
2029,"Blood Gas O2 Content, Arterial",0.0009940374704024337,14073,0.0029653103955633526,0.0019757231109391914
17,CKMB Mass Index Quantitative Serum/Plasma,0.0009883160865395333,13992,0.0015845170052628602,0.0019815883377546652
2277,"Blood Gas Oxygen Saturation Percent, Venous, Calculated",0.0009842192931562219,13934,0.004764868994397601,0.0019330929257925782
1169,"Microalbumin, Urine Random",0.0009816058215151439,13897,0.001267613604210288,0.0019720036988123057
408,Hepatitis C Antibody (Anti HCV),0.000978992349874066,13860,0.015188727293305416,0.0017907538847829123
1251,"Protein Total, Urine 24 hr",0.0009645829386637983,13656,0.0014147473261275536,0.0019356679034188836
821,"ANA, Serum",0.0009633821543962761,13639,0.0017542866843981665,0.0019289443507279748
1600,UA Transitional Epithelial,0.0009580139423767646,13563,0.0014939731763906965,0.0019213624721616308
1318,"T4 Free (Thyroxine Free), Serum",0.0009467124433883194,13403,0.002512591251202535,0.0018855988940184986
8938,Protein Urine Automated Test Strip Quantitative,0.0009462180028075749,13396,0.0019466923207515138,0.0018917502294591173
2287,"Glucose, Capillary",0.0009435338967978191,13358,0.0003508573368796333,0.0019064848236540878
6543,"Blood Gas Oxygen Saturation, Blood",0.000929618926168296,13161,0.002320185614849188,0.0018534116736896797
1317,"T4 (Thyroxine), Serum",0.0009207189957148954,13035,0.0032482598607888632,0.0018236563766745937
1747,"Creatinine Clearance, Serum",0.0009060270470299166,12827,0.004945956652141928,0.0017724429327736285
7709,Carboxyhemoglobin/Hemoglobin Total Mixed Venous Blood,0.0008969152134704827,12698,0.01662611057665101,0.0016063568758769228
1553,Total CK,0.0008933128606679158,12647,0.0044026936789089465,0.0017535597635140547
1315,"T3 Total (Tri-Iodothyronine Total), Serum",0.0008912644639762601,12618,0.0021504159357138815,0.0017778789966513846
16590,Alanine aminotransferase Enzymatic activity/volume Serum or Plasma With P-5'-P,0.0008776320308214481,12425,0.006824741101239319,0.0016911880832324324
956,"Creatinine, Whole Blood NOVA",0.0008746653873369811,12383,0.002852130609473148,0.0017353918658173436
994,"Sedimentation Rate, Erythrocyte Westergren",0.0008726876250140033,12355,0.002478637315375474,0.0017361071373802064
7001,"Lactate, Venous Plasma Quantitative",0.0008546758610011687,12100,0.005398675796502744,0.0016627202750304992
1366,Differential White Blood Cell Count Auto,0.0008545345922638132,12098,0.00016976967913530643,0.0017285252588138623
1024,Glucose Blood,0.0008519211206227352,12061,0.0018561484918793504,0.001701917156675372
1859,"Blood Gas PCO2, Capillary",0.000851356045673313,12053,0.001901420406315432,0.0017002005049245018
1582,UA Ictotest,0.0008378648812558565,11862,0.0023654575292852698,0.001667011904407675
1510,"Nitrate, Urine",0.0008374410750437897,11856,0.001109161903684002,0.0016820326072277906
1455,Differential Platelet Morphology,0.0008336268191351895,11802,0.0014147473261275536,0.0016704452079094158
1429,Differential Echinocytes,0.0008322847661303116,11783,0.0020485541282326976,0.001659716134466476
15258,Base Excess Arterial Cord Blood Calculation,0.0008287530476964225,11733,0.002037236149623677,0.0016527064731504222
1689,Cancer Antigen 19-9,0.0008194293110309552,11601,0.001505291154999717,0.0016405468565817572
1389,Blood Gas COHB %,0.0008091873275726767,11456,0.002320185614849188,0.0016095040707535186
1862,"Blood Gas pH, Capillary",0.0008025476969169652,11362,0.0018901024277064116,0.0016014930292494569
387,CD4:CD8 T Cell Helper/T Cell Suppressor Ratio,0.0008024064281796097,11360,0.006666289400713033,0.001540838000718705
6507,"Basophils, Blood Manual Count",0.0007966144099480314,11278,0.001901420406315432,0.001589333412680792
1044,"Glucose, Urine Strip",0.0007819930956317304,11071,0.0008601663742855526,0.0015728821667349512
1445,Differential Myelocyte Percent,0.0007814280206823082,11063,0.003882066662894007,0.001533542230777506
405,Hepatitis B Surface Antigen (HBSAG),0.0007780375709857747,11015,0.001901420406315432,0.0015517101284742171
760,Rubella Antibody IgG,0.0007725280902289077,10937,0.0022070058287589835,0.0015366894256541015
16621,Aspartate aminotransferase Enzymatic activity/volume Serum or Plasma With P-5'-P,0.0007674424156841073,10865,0.00659838152905891,0.0014708844418707383
175,Bacterial Antigens Urine,0.0007563528198016955,10708,0.0018448305132703299,0.0015085077260773134
2116,Iron Binding Capacity Unsaturated,0.0007562821854330176,10707,0.002931356459736291,0.0014946314577577783
1299,Reticulocyte Count Manual,0.0007559290135896287,10702,0.0028634485880821687,0.0014947745120703507
7085,"Monocytes Percent, Blood",0.0007535980794232619,10669,0.0027729047592100053,0.0014911981542560374
16439,Blood Gas Oxygen Saturation Calculated from Oxygen Partial Pressure Arterial Blood,0.0007491481141965616,10606,0.0023315035934582083,0.0014877648507542968
1310,"Sodium, Urine Random",0.0007468171800301947,10573,0.001131797860902043,0.0014982078155720913
526,Not Mapped,0.0007252030632147933,10267,0.0012223416897742063,0.0014532887614243173
17207,Erythrocyte Shape Morphology Blood,0.0007214594416748709,10214,0.002184369871540943,0.0014335472662893084
2016,"ANA Titer, Serum",0.0007199054855639597,10192,0.0013128855186463697,0.0014414152534807975
1619,CPK (Creatine Phospokinase),0.0007088865240502256,10036,0.0026031350800746985,0.0014027905890862148
8935,"Nitrite, Urine Automated Test Strip",0.0006972318532183914,9871,0.0017542866843981665,0.0013899157009546873
1123,"IgA (Immunoglobulin A), Serum Quantitative",0.0006942652097339246,9829,0.001290249561428329,0.0013897726466421147
1573,UA Crystals,0.0006873430416035019,9731,0.0008601663742855526,0.001381189387887763
197,Clostridium difficile Toxin,0.0006771010581452234,9586,0.0012223416897742063,0.0013558687745624256
1682,"Sodium, Arterial",0.0006754764676656345,9563,0.0027842227378190253,0.0013328370302382484
15294,Blood Qualitative Urine Visual,0.0006719447492317453,9513,0.0016863788127440438,0.0013395605829291573
1127,"IgM (Immunoglobulin M), Serum Quantitative",0.0006712384055449675,9503,0.0015392450908267782,0.0013399897458668748
16149,Lactate Mass/volume Serum or Plasma,0.0006674241496363672,9449,0.0016524248769169826,0.001330834269862233
1377,Basophils,0.0006660820966314893,9430,0.001131797860902043,0.0013346967363016913
7225,"White Blood Cell Count, Urine Test Strip",0.0006618440345108223,9370,0.0016184709410899214,0.0013199621421067208
1364,White Blood Cell Count CSF,0.000658382950445611,9321,0.001346839454473431,0.0013163857842924075
1905,"White Blood Cell Count, Body Fluid",0.0006534385446381663,9251,0.0010752079678569408,0.0013098052859140713
1639,"Blood Urea Nitrogen, Serum",0.0006528028353200662,9242,0.0006451247807141645,0.0013139538609786745
6983,"Iron Saturation, Serum/Plasma",0.0006520258572646106,9231,0.002184369871540943,0.0012929248770305129
954,"Creatinine, Urine Quantitative",0.0006511782448404772,9219,0.0027842227378190253,0.0012836263467132986
6680,Eosinophils Blood,0.0006475758920379103,9168,0.0017769226416162074,0.0012890624105910545
13396,Blood Urea Nitrogen Mass/volume,0.0006410775301195544,9076,0.0027049968875558824,0.0012641709602034348
1559,UA Amorphous Sediment,0.000635638683731365,8999,0.0014147473261275536,0.0012694639697686182
923,CKMB/CK Relative Index,0.0006306236435552425,8928,0.0006111708448871032,0.0012694639697686182
7876,Thyrotropin Quantitative Serum or Plasma Detection limit <= 0.005 mIU/L,0.0006306236435552425,8928,0.0027502688019919643,0.0012424267046924104
1392,Blood Gas Lactic Acid Blood,0.0006302704717118535,8923,0.001878784449097391,0.0012527266151976324
2042,Calcium Ionized Free Corrected,0.0006276570000707756,8886,0.003610435176277517,0.001225546295808852
1037,"Glucose, Body Fluid Quantitative",0.0006198165851475418,8775,0.0009393922245486955,0.001243428084880418
1516,Promyelocyte,0.0006190396070920862,8764,0.000633806802105144,0.0012457169538815786
8423,Reticulocytes immature Percent Total Blood,0.0006135301263352191,8686,0.0019693282779695547,0.0012176783086173628
15475,Color Urine Auto,0.000612611879542408,8673,0.002456001358157433,0.0012096672671133013
8927,"Glucose, Urine Automated Test Strip Quantitative",0.0006121880733303413,8667,0.0014713372191726558,0.001221254666431676
6697,Epithelial Cells squamous Qualitative Urine Sediment Light Microscopy,0.0006039238521950407,8550,0.0006111708448871032,0.0012153894396162025
6433,"Alanine Quantitative, Serum",0.000603500045982974,8544,0.003406711561315149,0.0011791966985353528
1388,"Blood Gas CO2, Venous",0.0005924104501005621,8387,0.000713032652368287,0.0011907840978537276
8926,Cholesterol non HDL Serum or Plasma Quantitative,0.000589231903510062,8342,0.0004300831871427763,0.0011879230116022769
1518,"Protein, Body Fluid",0.0005873247755557618,8315,0.0008262124384584913,0.0011790536442227802
1321,"Testosterone, Serum",0.0005826629072230282,8249,0.0011997057325561654,0.0011648912672781
863,"Cancer Antigen, CA 125",0.0005794137262638501,8203,0.00044140116575179674,0.0011678954078421229
1542,Respiratory Therapy PEEP (Positive End Expiratory Pressure),0.0005694542802802829,8062,0.0005432629732329806,0.0011464372609562437
6741,Ethanol Quantitative Serum/Plasma,0.0005675471523259827,8035,0.0025691811442476375,0.0011169680725663029
1597,UA Sperm,0.0005664876367958159,8020,0.0021730518929319225,0.0011198291588177534
1229,"Potassium, Urine",0.0005653574868969715,8004,0.0018561484918793504,0.0011215458105686238
21217,Urea/Creatinine Mass Ratio Serum or Plasma,0.000561613865357049,7951,0.0008262124384584913,0.0011269818744463799
7206,"UA Hyaline Casts, Quantitative",0.000558011512554482,7900,0.0014826551977816763,0.0011113889543759741
1398,Blood Gas Oxygen %,0.0005536321816964595,7838,0.00016976967913530643,0.0011191138872548908
2405,Hemoglobin A1C (Glycosylated Hemoglobin) by HPLC,0.0005514425162674482,7807,0.0009620281817667365,0.0011046654016850653
2236,"Ketones, Serum",0.0005481227009395925,7760,0.001369475411691472,0.0010927918937415455
1394,"Blood Gas Methemoglobin %, Arterial",0.0005481227009395925,7760,0.0030671722030445364,0.0010713337468556661
1157,"Magnesium/MG, Serum",0.0005425425858140477,7681,0.0016184709410899214,0.00107834340817172
1670,"Hemoglobin, Total",0.000541483070283881,7666,0.0016863788127440438,0.001075339267607697
7000,"Lactate, Arterial Blood Quantitative",0.0005399997485416475,7645,0.0025465451870295966,0.0010614629992881618
1637,"Blood Gas PO2, Cord Blood",0.000537245008163214,7606,0.000237677550789429,0.001085066960862629
1809,Influenza A Antigen Qualitative,0.0005336426553606471,7555,0.00048667308018787844,0.0010746239960448343
805,Alcohol/Ethyl Unknown Specimen,0.000531735527406347,7528,0.0032029879463527813,0.0010364284945879691
1222,Potassium Arterial (K),0.0005306053775075024,7512,0.0021504159357138815,0.001047443676656054
2194,Complement Component 3,0.0005290514213965912,7490,0.0016411068983079621,0.0010507339258452222
1403,Blood Gas Saturation Percent,0.0005286276151845246,7484,0.003757568898194782,0.0010231244435187242
17375,Urobilinogen Mass/volume Urine Automated Test Strip,0.0005050357360461452,7150,0.002139097957104861,0.0009958010698173712
808,"Alkaline Phosphatase, Serum dup",0.0004980429335470447,7051,0.0005206270160149398,0.0010020954595705623
8940,"Specific Gravity, Urine Automated Test Strip",0.0004968421492795224,7034,0.0012223416897742063,0.0009907941688773326
1150,Lithium Levels,0.0004955000962746445,7015,0.004470601550563069,0.0009470195492301389
1077,"HCG, Serum Quantitative",0.0004942286776384445,6997,0.002014600192405636,0.000975487357432072
1228,"Potassium, Urine Random",0.000492392184052822,6971,0.0010978439250749815,0.0009833553446235612
1477,"Hematocrit, Arterial",0.0004897080780430663,6933,0.0023088676362401674,0.0009626124693005446
6480,"Anion Gap 3, Serum",0.00048469303786694375,6862,0.000633806802105144,0.0009736276513686292
1635,"Blood Gas pH, Cord Blood",0.00048186766311983245,6822,0.000316903401052572,0.0009719109996177589
